year,week,vacances_zone_c,ferie,inc_varicelle,inc_diarrhee,inc_grippe,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,nb_ope
2014,49,0,0,538.0,33082.0,11655.0,4.285714285714286,-2.4285714285714284,0.09999999999999999,6.671428571428571,1.8571428571428572,82.85714285714286,-1.4285714285714286,-1.2857142857142858,0.7142857142857143,-1.2857142857142858,11.571428571428571,50.0,85.42857142857143,0.17142857142857146,1016.7142857142857,4.285714285714286,7.428571428571429,213.57142857142858,7.142857142857143,1829.0
2014,50,0,0,1468.0,38083.0,12810.0,5.428571428571429,-0.42857142857142855,0.0,5.871428571428571,1.5714285714285714,65.57142857142857,1.4285714285714286,0.42857142857142855,2.4285714285714284,0.42857142857142855,14.571428571428571,66.57142857142857,94.14285714285714,0.37142857142857144,1022.7142857142857,5.428571428571429,5.0,212.57142857142858,8.428571428571429,1841.0
2014,51,2,0,1201.0,38524.0,10068.0,8.0,2.142857142857143,0.0,5.357142857142857,1.7142857142857142,15.571428571428571,4.285714285714286,3.2857142857142856,5.142857142857143,3.2857142857142856,12.857142857142858,80.14285714285714,95.85714285714286,1.3714285714285714,1025.7142857142858,8.0,3.5714285714285716,237.28571428571428,8.0,1839.0
2014,52,7,1,2751.0,39102.0,13745.0,6.142857142857143,-1.4285714285714286,0.028571428571428574,6.6428571428571415,1.5714285714285714,21.428571428571427,-2.0,-0.14285714285714285,1.7142857142857142,-0.14285714285714285,13.142857142857142,51.714285714285715,80.28571428571429,1.2428571428571427,1026.7142857142858,6.142857142857143,7.0,224.14285714285714,8.0,1632.0
2015,1,4,1,5006.0,30174.0,13181.0,3.142857142857143,-4.714285714285714,0.0,7.671428571428571,1.8571428571428572,72.0,-4.0,-4.142857142857143,-1.0,-4.142857142857143,16.428571428571427,38.857142857142854,82.42857142857143,0.2571428571428572,1037.0,3.142857142857143,7.571428571428571,162.71428571428572,8.857142857142858,1071.0
2015,2,0,0,2225.0,27727.0,25870.0,7.142857142857143,0.2857142857142857,0.0,6.928571428571429,1.8571428571428572,78.14285714285714,1.4285714285714286,1.7142857142857142,3.4285714285714284,1.7142857142857142,13.285714285714286,45.714285714285715,87.28571428571429,0.6142857142857142,1033.0,7.142857142857143,5.571428571428571,213.14285714285714,7.571428571428571,1719.0
2015,3,0,0,808.0,20292.0,36413.0,7.0,-0.42857142857142855,0.05714285714285715,6.185714285714285,1.5714285714285714,25.857142857142858,-0.2857142857142857,1.0,2.7142857142857144,1.0,14.142857142857142,52.57142857142857,82.28571428571429,0.7428571428571429,1018.8571428571429,7.0,6.285714285714286,179.42857142857142,7.857142857142857,1722.0
2015,4,0,0,1581.0,26160.0,66054.0,3.142857142857143,-4.571428571428571,0.028571428571428574,7.200000000000001,1.8571428571428572,12.571428571428571,-5.428571428571429,-3.5714285714285716,-1.5714285714285714,-3.5714285714285716,10.714285714285714,39.142857142857146,77.71428571428571,0.028571428571428574,1018.2857142857143,3.142857142857143,7.714285714285714,188.71428571428572,6.285714285714286,1723.0
2015,5,0,0,3075.0,17576.0,91950.0,1.8571428571428572,-1.7142857142857142,0.45714285714285713,4.014285714285714,1.0,61.142857142857146,-0.2857142857142857,-3.0,0.5714285714285714,-3.0,17.857142857142858,89.14285714285714,97.28571428571429,3.042857142857143,1009.8571428571429,1.8571428571428572,4.857142857142857,288.2857142857143,11.571428571428571,1805.0
2015,6,0,0,4785.0,24590.0,103790.0,-0.2857142857142857,-7.285714285714286,0.08571428571428572,8.842857142857143,1.7142857142857142,83.42857142857143,-5.571428571428571,-7.571428571428571,-4.0,-7.571428571428571,15.142857142857142,46.285714285714285,89.42857142857143,0.09999999999999999,1013.8571428571429,-0.2857142857142857,7.428571428571429,95.28571428571429,9.428571428571429,1871.0
